image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
8381,wave,0.5613535,0.27936706,0.5690377,0.26654667,0.54909927,0.26824376,0.58026814,0.27696022,0.52938646,0.28034166,0.60415673,0.3643689,0.5080226,0.3681628,0.63597214,0.4585153,0.48910636,0.48044032,0.67446077,0.5446759,0.4996102,0.57735485,0.5886879,0.576081,0.52623904,0.5773386,0.5895365,0.7405255,0.51685506,0.7392553,0.571589,0.89356077,0.51066387,0.8842894
8382,wave,0.5266298,0.16985317,0.5349344,0.15782414,0.0,0.0,0.563046,0.16113648,0.0,0.0,0.5837402,0.21721117,0.5485081,0.22978394,0.5333394,0.19842489,0.0,0.0,0.48742494,0.14213035,0.0,0.0,0.55724055,0.44032815,0.52620196,0.43697754,0.559862,0.6088146,0.50336075,0.59267426,0.5681071,0.774245,0.5188927,0.73350006
8383,wave,0.53131354,0.27781457,0.5336955,0.2648162,0.51893175,0.26585096,0.0,0.0,0.48695645,0.27735418,0.539163,0.35995522,0.45819116,0.36914915,0.0,0.0,0.44883186,0.49290606,0.0,0.0,0.4691599,0.5897286,0.5525604,0.5810179,0.49703002,0.58947045,0.5657997,0.74567163,0.49164647,0.75694096,0.56362104,0.8916942,0.49474296,0.9046046
8384,wave,0.52963954,0.16621634,0.5393954,0.15376204,0.52051914,0.1561275,0.5575749,0.16154093,0.51019394,0.16944665,0.5792521,0.22132315,0.49522653,0.26265648,0.60970414,0.17863092,0.4838356,0.36262634,0.6002166,0.09461765,0.48633003,0.44781384,0.57013226,0.44127494,0.5130063,0.45346034,0.57761216,0.5940755,0.50278527,0.59999275,0.5705993,0.7364766,0.5057119,0.7521586
8385,wave,0.5315725,0.2779167,0.5334988,0.2650018,0.5194303,0.26610792,0.0,0.0,0.4862601,0.27646914,0.53786707,0.35960656,0.45632935,0.36861846,0.5515212,0.4721222,0.44710746,0.49433634,0.57163054,0.56561774,0.4670033,0.5892877,0.55061615,0.58081466,0.49535045,0.58952594,0.56584674,0.74271256,0.49144053,0.75370955,0.5632928,0.8912608,0.49541974,0.902325
8386,wave,0.53155434,0.27693617,0.53680766,0.2641218,0.51880723,0.26404533,0.0,0.0,0.4901871,0.27534893,0.55558354,0.3398276,0.46425247,0.3738151,0.6110908,0.3247407,0.45559463,0.49146646,0.6371635,0.24451853,0.47372955,0.58240336,0.5626043,0.5746405,0.50298655,0.5883179,0.57138455,0.74147165,0.49894628,0.7489246,0.5622048,0.8932079,0.49773708,0.9106131
8387,wave,0.51345295,0.16828442,0.5248266,0.15497999,0.504866,0.15657781,0.54264957,0.16088404,0.49395227,0.16709505,0.5582698,0.2112059,0.48088178,0.2642224,0.55714524,0.15330753,0.474051,0.3623728,0.51528597,0.08573786,0.47363955,0.44174245,0.5570203,0.43706807,0.5011943,0.45359182,0.57030475,0.5943498,0.49371615,0.6003985,0.5662554,0.74929565,0.5013111,0.75330263
8388,wave,0.55064106,0.2783274,0.55787617,0.26513526,0.5380262,0.2683539,0.0,0.0,0.5188599,0.2808934,0.5982156,0.35287502,0.50141156,0.36917454,0.6600747,0.37711722,0.48685727,0.48025468,0.7257379,0.33764708,0.4975427,0.577953,0.5855973,0.5794736,0.5231558,0.5835907,0.5857315,0.7490124,0.5112282,0.7470058,0.5723809,0.89788985,0.5077084,0.9025656
8389,wave,0.554101,0.17835425,0.5637367,0.16263197,0.54961663,0.169745,0.5887078,0.16162096,0.0,0.0,0.6144246,0.2194925,0.5476563,0.24517307,0.5771116,0.18515235,0.4877054,0.25097737,0.5275733,0.107075624,0.45859176,0.19269854,0.59277594,0.44805852,0.5482031,0.45138273,0.587202,0.6137801,0.54719746,0.6014523,0.59162796,0.78467494,0.581066,0.7483865
8390,wave,0.5764555,0.16174088,0.5805293,0.14729108,0.5631572,0.1495861,0.0,0.0,0.5361804,0.16133226,0.59478146,0.23551656,0.51725423,0.2302498,0.6325244,0.22414106,0.5218129,0.19098917,0.65948355,0.17157818,0.55155694,0.107030936,0.5971138,0.45182532,0.5442263,0.4554657,0.6088197,0.6014663,0.54236424,0.6146801,0.5792558,0.75344735,0.53683627,0.7704395
8391,wave,0.55393076,0.15833011,0.56102395,0.14481337,0.54158145,0.1472541,0.5699817,0.15364796,0.52163416,0.15918948,0.59454715,0.22555485,0.49565434,0.23234224,0.6566262,0.21263596,0.44945955,0.21828201,0.67894655,0.13544083,0.44406778,0.13265023,0.58679533,0.44639495,0.5257845,0.45243606,0.5871626,0.6032064,0.5239172,0.6180158,0.5710865,0.75702965,0.5222691,0.7748926
8392,wave,0.56209445,0.16481419,0.5726377,0.14894336,0.5558477,0.1545842,0.60046303,0.15218051,0.0,0.0,0.6369723,0.22472213,0.5461422,0.23234993,0.66607916,0.23199195,0.4794117,0.21609086,0.617808,0.18309647,0.4614204,0.13486007,0.60256064,0.4541267,0.54753613,0.45205832,0.6012988,0.61712265,0.5554492,0.6074706,0.599163,0.77851814,0.5715337,0.75377536
8393,wave,0.59908664,0.16186008,0.6071502,0.14832486,0.5875731,0.15106294,0.6196231,0.15727118,0.5708022,0.16302554,0.64460784,0.23518713,0.546774,0.23906058,0.6982036,0.26516572,0.5055304,0.26570627,0.7165104,0.21593468,0.5259966,0.20388503,0.62308323,0.45216665,0.56205195,0.45479977,0.6204306,0.60274816,0.5585601,0.6092107,0.6111972,0.7598518,0.55858773,0.76358706
8394,wave,0.55222934,0.15743658,0.5588276,0.14389464,0.5392586,0.14699909,0.56731546,0.15372391,0.51855624,0.16108698,0.59255964,0.2260971,0.4932498,0.2345454,0.6551275,0.2102766,0.44726682,0.21849535,0.67613834,0.13233002,0.44299096,0.13302836,0.58526266,0.44497338,0.5239543,0.45186338,0.5869676,0.5980783,0.5231854,0.6141132,0.5719856,0.750962,0.52160007,0.7693507
8395,wave,0.5556483,0.2747101,0.56400245,0.26128158,0.5440969,0.26308182,0.57516074,0.2729117,0.52610445,0.27715313,0.60376894,0.34665844,0.49638885,0.35653278,0.66861695,0.32704613,0.43884653,0.3476098,0.683191,0.25389954,0.42516047,0.2596112,0.5864642,0.57305783,0.5194304,0.57670254,0.5834142,0.73729986,0.50909525,0.74524087,0.5695303,0.89282393,0.5057485,0.8967326
8396,wave,0.5763129,0.1794536,0.58656216,0.16743891,0.5674529,0.16903281,0.6060133,0.17288865,0.5579513,0.17896245,0.62509435,0.22982769,0.5492574,0.26269248,0.64163,0.18867363,0.5374402,0.34901917,0.624886,0.11977971,0.5339409,0.43052903,0.60503006,0.43784136,0.5537855,0.443209,0.60160387,0.58171266,0.54092485,0.5730649,0.5910006,0.7148294,0.546626,0.70633185
8397,wave,0.5368254,0.17974119,0.54701436,0.16819495,0.5288516,0.17049724,0.5669168,0.17540124,0.5213777,0.18297423,0.58430195,0.22812793,0.51184857,0.2668001,0.59620076,0.18402809,0.5000782,0.3503848,0.56859726,0.12467044,0.49999475,0.4290881,0.572654,0.43627948,0.5236374,0.44688886,0.5804442,0.5809594,0.5272626,0.5817382,0.58911806,0.7123703,0.54800916,0.71370643
8398,wave,0.55044866,0.2752238,0.558586,0.26336482,0.5388978,0.26420963,0.56959647,0.2742033,0.5196389,0.27605835,0.59365124,0.355603,0.49603066,0.36063498,0.62900895,0.43610123,0.4655477,0.4552477,0.6688711,0.49979624,0.43464452,0.5240542,0.57957584,0.57195294,0.5165017,0.57372993,0.58335656,0.7453293,0.50643414,0.7462241,0.5733167,0.8965167,0.5066671,0.89141464
8399,wave,0.55709916,0.17524515,0.56649923,0.16312924,0.54812056,0.16552877,0.5862396,0.16940574,0.0,0.0,0.6061961,0.2261365,0.54135644,0.2623957,0.59926236,0.1784022,0.5325135,0.35809377,0.5645664,0.10735674,0.5236734,0.43524668,0.58342826,0.45435822,0.5377476,0.45714313,0.5843471,0.618577,0.5362924,0.59370637,0.59569454,0.771158,0.5582241,0.7285158
8400,wave,0.55075526,0.177167,0.56140506,0.16512309,0.5425427,0.16624522,0.5806197,0.17085178,0.5339348,0.17685421,0.59831536,0.22613746,0.5326489,0.26378015,0.5898469,0.17398891,0.52370584,0.35452312,0.5573369,0.11422084,0.5201951,0.43526122,0.58239704,0.4527139,0.5367199,0.4573188,0.5819245,0.61162275,0.5345465,0.5886503,0.5914791,0.7705105,0.561593,0.72857827
8401,wave,0.53573424,0.18025166,0.5455008,0.16859198,0.5280314,0.170936,0.56481487,0.1753314,0.5210307,0.18305612,0.5831936,0.22823896,0.51025075,0.26753673,0.6003447,0.18619044,0.4989113,0.35435456,0.5795378,0.123376176,0.4990851,0.43226337,0.572208,0.43511188,0.5232078,0.44644043,0.58099955,0.5794258,0.52681816,0.5821701,0.58754444,0.7091374,0.5464881,0.7142035
8402,wave,0.5506753,0.2739226,0.5592202,0.2605526,0.538698,0.26253983,0.5705175,0.27112824,0.5191948,0.27490413,0.59446967,0.36258075,0.49800882,0.36426908,0.6164258,0.4699311,0.48187274,0.47490588,0.63647926,0.5620994,0.47052127,0.57364285,0.5816308,0.5762221,0.51814723,0.57712567,0.5827964,0.7403719,0.5089581,0.74265045,0.5674567,0.89577264,0.5122922,0.8966976
8403,wave,0.55363417,0.27505836,0.56216246,0.26264307,0.5424756,0.26404443,0.57551306,0.27424213,0.5259303,0.2778484,0.60334283,0.3435519,0.49850288,0.35381916,0.66611886,0.3157963,0.44173875,0.34310654,0.66605693,0.22923593,0.43363756,0.2561782,0.58498657,0.5713437,0.5192419,0.5745153,0.5846904,0.7408015,0.5115528,0.7452013,0.57608557,0.89047277,0.50770056,0.8923864
8404,wave,0.57506895,0.17807649,0.5846993,0.16728656,0.566166,0.16883177,0.60346454,0.17572823,0.55696946,0.18139705,0.6229869,0.23151772,0.5471745,0.25741914,0.64504516,0.1927578,0.5340266,0.34059927,0.631987,0.11101904,0.529251,0.42158717,0.6036593,0.43130797,0.55251294,0.43438905,0.5996329,0.5762201,0.5421392,0.5673678,0.59075713,0.70558906,0.54299814,0.7042284
8405,wave,0.54786485,0.15817527,0.5544578,0.1448594,0.5352403,0.14760973,0.5632585,0.15448742,0.5149642,0.16135277,0.58936274,0.22508399,0.48923507,0.23388866,0.6542232,0.20586722,0.44425362,0.21800238,0.66681874,0.121768065,0.444238,0.13132776,0.5808397,0.44089124,0.5190519,0.44760945,0.5849658,0.59453654,0.5200572,0.60934794,0.575709,0.74954236,0.5228493,0.767094
8406,wave,0.5910001,0.16010302,0.5997969,0.14626378,0.57973564,0.14882207,0.612212,0.15691246,0.5631429,0.16201182,0.6367389,0.2343831,0.53777516,0.24118157,0.6932861,0.26129246,0.4936883,0.26881662,0.7223209,0.21948434,0.48893762,0.2063072,0.61724937,0.4510575,0.555596,0.45475882,0.61594504,0.60194856,0.5517646,0.6117508,0.60888153,0.7612341,0.553275,0.7683729
8407,wave,0.56040806,0.15709029,0.5668534,0.14421271,0.54783165,0.14676125,0.0,0.0,0.52710056,0.1605348,0.5972559,0.22647196,0.50146466,0.23141223,0.65698993,0.2152383,0.45915866,0.21554954,0.6844708,0.14526306,0.4588831,0.13488226,0.5902084,0.44269162,0.53096926,0.4483472,0.58780277,0.5978933,0.5287315,0.61320347,0.5670178,0.75347,0.5218707,0.7718381
8408,wave,0.55549437,0.16740958,0.56559634,0.15203327,0.5522923,0.1570474,0.59565365,0.15356095,0.0,0.0,0.6324922,0.22329614,0.5485756,0.2298276,0.6551642,0.23218502,0.48324972,0.206671,0.6051732,0.19567953,0.47028738,0.11989563,0.60156906,0.4546221,0.54923236,0.45414126,0.6022407,0.60897076,0.5540339,0.6060622,0.60441345,0.76770467,0.57378566,0.752541
8409,wave,0.5515774,0.17538324,0.56204015,0.16090654,0.5462289,0.16738673,0.5859223,0.16631155,0.0,0.0,0.6113332,0.22459081,0.5420436,0.24982968,0.5892535,0.18246968,0.4895443,0.24991798,0.5365453,0.09921312,0.45603457,0.19337279,0.591515,0.44841677,0.5458624,0.45159993,0.58524835,0.6144675,0.54899037,0.60368055,0.5940054,0.7829708,0.5815331,0.7527571
8410,wave,0.5793382,0.15945898,0.58186346,0.14568155,0.5663263,0.14900848,0.0,0.0,0.5391545,0.16393863,0.5950011,0.23266825,0.5169867,0.2345253,0.6337383,0.22081412,0.5126519,0.21192874,0.6621596,0.16541243,0.53724205,0.14174789,0.5977193,0.44753188,0.5449933,0.4538008,0.6110213,0.5981159,0.54530585,0.61373705,0.58514166,0.7508031,0.5382307,0.77025574
8411,wave,0.54967165,0.2770925,0.5563443,0.26452935,0.5369897,0.26642936,0.0,0.0,0.51497537,0.28032163,0.59220654,0.34720716,0.49473143,0.37304798,0.65526694,0.3390155,0.48240003,0.48535666,0.6944394,0.26363268,0.49331608,0.577792,0.5841745,0.57669055,0.5214294,0.58349174,0.5841649,0.7465246,0.5112193,0.74505675,0.5705612,0.8959352,0.5096103,0.9042255
8412,wave,0.52922314,0.27666193,0.53266215,0.26316902,0.5157932,0.26497656,0.0,0.0,0.48627067,0.27696627,0.5508936,0.34602648,0.46047267,0.37238127,0.60298693,0.3608098,0.4524336,0.4941279,0.65674573,0.31195396,0.47104406,0.5859316,0.55839413,0.5776209,0.49940896,0.5893466,0.5670159,0.7447678,0.4938162,0.75292945,0.5612288,0.89132255,0.5004436,0.90867615
8413,wave,0.5155505,0.16800033,0.5270621,0.15479769,0.5063952,0.1550138,0.5436088,0.16099067,0.4932087,0.16458565,0.5587801,0.21219966,0.4793691,0.26376393,0.5664102,0.15082714,0.4733693,0.3632018,0.5317192,0.08026241,0.4733042,0.4422083,0.557884,0.4402541,0.5015787,0.4558299,0.57057726,0.59755015,0.49440032,0.60060436,0.56533873,0.75042725,0.5014025,0.750666
8414,wave,0.5310132,0.16505623,0.5412869,0.15341815,0.52229095,0.15603217,0.56204057,0.16355155,0.51448053,0.17153962,0.5819341,0.22236662,0.5011141,0.2583207,0.6016466,0.17948633,0.4886206,0.35298362,0.5837628,0.09862699,0.48939627,0.44496372,0.5707475,0.43788007,0.5147771,0.44749308,0.5776881,0.59180385,0.50569075,0.59550273,0.57515824,0.73393506,0.50790524,0.7500412
8415,wave,0.52816904,0.27837116,0.53073543,0.26543978,0.51542103,0.26697028,0.0,0.0,0.48370132,0.2785281,0.5408894,0.36048576,0.45340413,0.3708965,0.56845367,0.45464915,0.44422802,0.49308574,0.60880923,0.5273037,0.46603745,0.5869191,0.54952294,0.57974374,0.49140674,0.5892862,0.56522363,0.74206454,0.48922235,0.75481486,0.5629517,0.88684475,0.49618635,0.8996802
8416,wave,0.5134727,0.16929343,0.5242617,0.15631129,0.5047328,0.1581164,0.5413102,0.16241695,0.49367076,0.16931655,0.5573479,0.21157607,0.48142314,0.26409552,0.5546362,0.15669972,0.4750649,0.36201334,0.51137567,0.091450945,0.47462997,0.43967044,0.5570874,0.43632025,0.5020785,0.45265135,0.5694505,0.5945617,0.4952573,0.6001539,0.5651288,0.7505869,0.5018188,0.7529048
8417,wave,0.5280124,0.2770806,0.5306138,0.26392022,0.5153676,0.2653584,0.0,0.0,0.4843245,0.2756717,0.54002506,0.3549651,0.45585623,0.36938477,0.5792111,0.430899,0.44845685,0.49457547,0.6459718,0.469299,0.46823686,0.58765286,0.55086195,0.57829183,0.49521142,0.58934903,0.56543404,0.7419948,0.4918975,0.75496787,0.5656663,0.8894562,0.50008315,0.90511227
8418,wave,0.5207554,0.2779336,0.52391833,0.26429158,0.5067698,0.26677933,0.0,0.0,0.47668642,0.27982795,0.54340684,0.3519107,0.45066577,0.37295544,0.6003431,0.3887889,0.44285172,0.4917726,0.6635322,0.3673536,0.4613305,0.5855986,0.54867995,0.5771074,0.48900524,0.58858514,0.56073916,0.7428964,0.48881322,0.7541303,0.5629602,0.889092,0.50290877,0.90895176
8419,wave,0.5295537,0.16632137,0.53893405,0.1539931,0.51952744,0.15630262,0.5559646,0.16189547,0.5071498,0.16987115,0.5777615,0.22173616,0.49267197,0.2593819,0.6123756,0.17928,0.48301658,0.35603076,0.6106299,0.08887418,0.4850157,0.44350573,0.56918687,0.43882516,0.5114937,0.4498451,0.57747686,0.5909726,0.5020184,0.59552646,0.57274497,0.73343056,0.50639063,0.74997324
8420,wave,0.5115764,0.1727861,0.5187405,0.15791301,0.0,0.0,0.5467176,0.1588145,0.0,0.0,0.5625328,0.21377853,0.5438802,0.23189713,0.50994027,0.18766464,0.0,0.0,0.46189204,0.123478144,0.0,0.0,0.54379904,0.43615493,0.5256544,0.4378339,0.54147017,0.60152966,0.5129259,0.5970869,0.5566281,0.769681,0.52569044,0.7415559
8421,wave,0.55961573,0.2759609,0.56939924,0.26115188,0.54866505,0.26426983,0.58379257,0.27070868,0.53366673,0.27583727,0.61009675,0.3591474,0.51357627,0.36179706,0.65310735,0.42948824,0.47911263,0.446462,0.71291506,0.46401545,0.4327581,0.49849096,0.5884356,0.5748435,0.5265163,0.573712,0.5845026,0.7472799,0.5127563,0.74622524,0.5653794,0.8984318,0.50949687,0.89719445
8422,wave,0.5670439,0.16593106,0.57732904,0.14972483,0.5617062,0.15451151,0.60256106,0.15286058,0.0,0.0,0.6419098,0.22526346,0.54595846,0.23428172,0.6839526,0.22026977,0.48008195,0.2197147,0.65740013,0.15318161,0.45865887,0.13749838,0.6100818,0.45362264,0.5525011,0.45215896,0.6060494,0.6114274,0.55431306,0.6029318,0.6008244,0.76837075,0.5780079,0.7486553
8423,wave,0.57179123,0.1606279,0.57708126,0.14733218,0.55883574,0.14971144,0.0,0.0,0.53414506,0.16251297,0.6000392,0.23083404,0.5106665,0.2338166,0.6575314,0.21835808,0.48120046,0.21001552,0.68486327,0.1577705,0.4875721,0.11965019,0.593825,0.4466634,0.5378622,0.45115712,0.59255564,0.60183084,0.5356559,0.6146713,0.5634281,0.7584057,0.5219447,0.7705709
8424,wave,0.5885509,0.15926965,0.59109765,0.1459829,0.5765966,0.14750792,0.0,0.0,0.5480723,0.15862748,0.5988788,0.23345824,0.5209128,0.23368101,0.6358434,0.25801802,0.50151676,0.24571157,0.66703737,0.20100795,0.51683885,0.16670755,0.6043079,0.44825438,0.5527854,0.45391616,0.6121666,0.60244423,0.5481618,0.61608714,0.59585476,0.7573841,0.54144114,0.77330035
8425,wave,0.55699795,0.1672595,0.56702197,0.15279481,0.55255574,0.15890859,0.59075963,0.15736866,0.0,0.0,0.61487985,0.21996097,0.54466003,0.23885037,0.5763886,0.20385824,0.48306966,0.24465936,0.52756035,0.14159206,0.4715891,0.18100807,0.5959021,0.44635352,0.548694,0.448747,0.59233916,0.61270934,0.5511835,0.6002645,0.59655535,0.78667206,0.580387,0.7493254
8426,wave,0.58638257,0.16338626,0.59817046,0.14884523,0.57863104,0.15080589,0.6192482,0.15816107,0.57144266,0.16219178,0.64761245,0.2264341,0.5511733,0.24221544,0.67854154,0.17790583,0.4861311,0.23543257,0.6588148,0.086789064,0.4748374,0.16232352,0.6208983,0.45860708,0.55898446,0.45783138,0.6162046,0.61906415,0.54377115,0.6048933,0.60449034,0.7790814,0.54317695,0.7483342
8427,wave,0.55046284,0.27565888,0.5588487,0.26196483,0.53901356,0.26388866,0.5685066,0.2711431,0.52008694,0.2746958,0.59464437,0.35332948,0.4960168,0.3588021,0.64540035,0.4150195,0.46065512,0.43487352,0.7160431,0.41978467,0.4103983,0.45123652,0.5806595,0.57093525,0.5177289,0.5737114,0.5865951,0.74042493,0.5077658,0.74488175,0.5722898,0.89638126,0.5083859,0.899625
8428,wave,0.53264314,0.17979302,0.5424469,0.16893703,0.52588403,0.17170903,0.5614308,0.17676121,0.5192908,0.1841267,0.5824003,0.22905001,0.5073565,0.26589245,0.61397284,0.18438077,0.49636006,0.35148466,0.60851586,0.11032966,0.49257898,0.432175,0.57016814,0.4310121,0.52076644,0.4404663,0.5776761,0.57623863,0.52625215,0.57655054,0.58292264,0.7045002,0.54521966,0.71055627
8429,wave,0.56698525,0.1805159,0.57671505,0.16812943,0.5585935,0.16994375,0.59464014,0.17433764,0.54964596,0.18078388,0.61553574,0.22945343,0.54002273,0.2654859,0.6372653,0.1881485,0.5284675,0.34781757,0.62241495,0.11530838,0.5241382,0.42769805,0.5997256,0.4333266,0.54838425,0.4415016,0.59954274,0.57481396,0.53623056,0.5705358,0.59098995,0.70921934,0.54245675,0.705979
8430,wave,0.5561211,0.27453524,0.5642655,0.26124656,0.5448991,0.26399136,0.5772668,0.27119216,0.52823937,0.27705657,0.6081956,0.34825072,0.49952325,0.3564308,0.6751228,0.34525725,0.4387396,0.36316282,0.71416676,0.2884933,0.3995736,0.30969045,0.5847328,0.5750474,0.5173291,0.5773637,0.58568704,0.7417924,0.5047688,0.7464109,0.573365,0.8936919,0.5055202,0.89607006
8431,wave,0.55069166,0.2756114,0.5591179,0.2624155,0.5389849,0.2633454,0.569721,0.27132562,0.5197298,0.27318415,0.5949254,0.34932294,0.49475342,0.35355785,0.6523886,0.3818063,0.44877824,0.40930334,0.7067317,0.3493653,0.41291147,0.39292985,0.5813156,0.5690042,0.51797765,0.56968915,0.58207595,0.73883855,0.50702065,0.73864096,0.56977665,0.89468807,0.5018579,0.89194185
8432,wave,0.5289637,0.17759523,0.53708476,0.16488327,0.5190703,0.16888158,0.55344,0.17136964,0.50872725,0.1827318,0.5797397,0.22642651,0.5033333,0.26514953,0.6249987,0.19428688,0.49328804,0.35964835,0.6405299,0.10961367,0.49246296,0.44054112,0.57232726,0.42871907,0.5226228,0.44075748,0.58055055,0.5733992,0.5312885,0.5727297,0.5789375,0.71070325,0.54189384,0.70994854
8433,wave,0.5060698,0.16102535,0.5110852,0.1463944,0.49222016,0.15028954,0.0,0.0,0.47050017,0.16621774,0.5389108,0.22500068,0.45595512,0.23151429,0.5825623,0.1588252,0.4419314,0.16373704,0.5765909,0.067809515,0.47225046,0.07547099,0.54274523,0.44156006,0.485193,0.44801986,0.5563797,0.6037561,0.4761172,0.61820525,0.55196285,0.7576641,0.4703888,0.7770634
8434,wave,0.53281736,0.1789661,0.5416732,0.1667057,0.5233367,0.16932373,0.55829346,0.17282887,0.5129264,0.18117835,0.5828349,0.22613601,0.5072271,0.26481852,0.6275098,0.18760411,0.4951209,0.35982853,0.6490306,0.10716817,0.494558,0.4425401,0.5757313,0.43026623,0.5269602,0.4413225,0.57915884,0.5759393,0.5319042,0.57132506,0.5760964,0.7165281,0.5421759,0.7084652
8435,wave,0.5516821,0.27468652,0.5600759,0.26121536,0.5402805,0.26289195,0.5716132,0.2715682,0.52265894,0.27570453,0.5999617,0.34650457,0.4943018,0.35470212,0.66053176,0.3471326,0.43954644,0.3725221,0.67991626,0.274103,0.42359537,0.30741358,0.5841917,0.569441,0.5178862,0.57223624,0.5830759,0.7348687,0.50764,0.73984456,0.5744365,0.89186645,0.5067938,0.8953256
8436,wave,0.5701376,0.17872699,0.5797281,0.16678877,0.5619275,0.16864356,0.59725225,0.17397824,0.5530073,0.18027154,0.6178113,0.23066059,0.54194087,0.2648941,0.6398891,0.19232863,0.5301884,0.34719577,0.62699664,0.11583617,0.52670544,0.42777586,0.60107297,0.43521848,0.54968053,0.44313347,0.6003656,0.5773285,0.5378219,0.5742624,0.5901327,0.70983326,0.54302716,0.71056306
8437,wave,0.5567687,0.2764259,0.5656769,0.2627944,0.545692,0.26518235,0.5782814,0.27367613,0.52931213,0.27802414,0.60730624,0.35522717,0.5033776,0.35827813,0.6684801,0.3851061,0.4476942,0.39677328,0.73460215,0.35792705,0.3919911,0.3836151,0.585888,0.5740859,0.52100164,0.5747176,0.58927804,0.7441711,0.51085216,0.7454476,0.5748426,0.8979576,0.5065217,0.89811623
8438,wave,0.55057096,0.27530524,0.55880594,0.2622326,0.5392348,0.26439533,0.5694628,0.27262148,0.5209818,0.27713308,0.5982692,0.35072955,0.49370772,0.35829723,0.65294796,0.37901908,0.4440918,0.4000979,0.70655197,0.33484808,0.40291905,0.35909215,0.5828517,0.572162,0.5166288,0.57541764,0.58833915,0.741332,0.50660163,0.7455257,0.574247,0.9005798,0.50654036,0.9004691
8439,wave,0.5352205,0.1780044,0.5445863,0.16723314,0.52718514,0.1695092,0.56273615,0.17641656,0.5190297,0.18393649,0.5824786,0.22908372,0.5081731,0.2657959,0.60648245,0.18732135,0.49752837,0.35092527,0.5966231,0.12039302,0.49638095,0.42918128,0.57165116,0.4327588,0.52204686,0.44304502,0.5807196,0.57731044,0.5266117,0.5780831,0.5887705,0.70908505,0.54609764,0.71221596
8440,wave,0.58690715,0.1613571,0.59806734,0.14768226,0.57798827,0.1491743,0.618292,0.15793961,0.568951,0.16165724,0.6451194,0.2244553,0.54921323,0.23927695,0.6793701,0.17886747,0.48458615,0.23457566,0.64999455,0.09375404,0.48083678,0.16502158,0.6177423,0.45661527,0.5566785,0.45532635,0.6114944,0.62560946,0.54694694,0.6105515,0.6007262,0.78401005,0.5412814,0.75289196
8441,wave,0.5808748,0.1596122,0.5842014,0.14629453,0.56837827,0.14796782,0.0,0.0,0.54031384,0.1607591,0.593495,0.23691326,0.51485145,0.23653552,0.63550943,0.23453422,0.5034967,0.2199543,0.6682822,0.17208941,0.52228755,0.1369905,0.5987434,0.44977632,0.54613113,0.45663422,0.614119,0.6013423,0.5448533,0.62038106,0.600802,0.7533705,0.5407823,0.778882
8442,wave,0.5532546,0.1678826,0.5630617,0.1540554,0.5498272,0.15999795,0.591621,0.15567738,0.0,0.0,0.61305344,0.21977966,0.54668576,0.22954403,0.56741893,0.21480285,0.4849561,0.23410638,0.5166038,0.15365171,0.4816842,0.17512159,0.59386337,0.44783026,0.54697245,0.44933498,0.5935976,0.6133465,0.55183905,0.60774714,0.6007092,0.7720758,0.5816754,0.75299615
8443,wave,0.5733292,0.1633802,0.58492845,0.1480017,0.56713355,0.15208142,0.60975087,0.15445192,0.0,0.0,0.6467297,0.22680336,0.54684615,0.23593226,0.6959925,0.21623206,0.4819936,0.22941892,0.68020296,0.13970913,0.45278305,0.15688232,0.6153759,0.4532306,0.5558556,0.45157924,0.60735005,0.61381876,0.5573259,0.60576594,0.59918535,0.768056,0.57711786,0.7521618
8444,wave,0.56759006,0.15949586,0.5732454,0.14618488,0.5546014,0.1488109,0.0,0.0,0.53125566,0.16213821,0.59916764,0.22922984,0.5070187,0.23338911,0.6558672,0.21620353,0.4731513,0.21175131,0.6852695,0.15672119,0.47826418,0.12733309,0.5925937,0.44523412,0.5352176,0.4503666,0.59083694,0.5981884,0.53335345,0.6117968,0.56244576,0.7567492,0.5231124,0.7697984
8445,wave,0.55875266,0.27673906,0.56844157,0.26204258,0.5470421,0.26476878,0.5826857,0.27129403,0.53002703,0.2759897,0.607056,0.3631731,0.51192796,0.36365727,0.63374555,0.46197888,0.49058658,0.4659838,0.6659695,0.54652804,0.4724397,0.55616796,0.58675134,0.5774016,0.5242704,0.57606107,0.58513904,0.7463679,0.5129494,0.7439253,0.5685136,0.9004652,0.51152056,0.8945877
8446,wave,0.5067839,0.172364,0.5138968,0.15830378,0.0,0.0,0.5416411,0.1586174,0.0,0.0,0.559161,0.21029851,0.5371922,0.23074313,0.5088167,0.1772479,0.0,0.0,0.45965153,0.11006584,0.45003185,0.14238931,0.5393854,0.43555826,0.5197607,0.43691203,0.53836334,0.60293484,0.5067962,0.5941115,0.55381775,0.7759065,0.522426,0.7406044
